created_at,Midlothian,Austin,Houston,Del Rio,Midland,McAllen
2021-09-20 14:32:00+00:00,9.0,15.42,8.6125,10.09,11.32,31.53
2021-09-20 14:34:00+00:00,8.6,17.14,8.785,10.95,10.75,32.36
2021-09-20 14:36:00+00:00,8.88,15.41,8.29,10.26,11.22,31.66
2021-09-20 14:38:00+00:00,7.59,15.73,8.83,11.71,10.11,30.38
2021-09-20 14:40:00+00:00,7.86,17.92,9.26,10.62,11.59,32.77
2021-09-20 14:42:00+00:00,8.26,17.9,8.78,11.65,11.62,32.07
2021-09-20 14:44:00+00:00,8.43,16.5,8.58,10.61,10.98,31.82
2021-09-20 14:46:00+00:00,8.59,18.14,7.3,11.12,11.17,31.59
2021-09-20 14:48:00+00:00,7.63,15.3,8.225,11.57,10.73,31.63
2021-09-20 14:50:00+00:00,9.07,16.16,9.15,9.89,10.63,30.31
2021-09-20 14:52:00+00:00,8.45,16.37,9.0,10.32,11.33,29.84
2021-09-20 14:54:00+00:00,9.14,16.41,10.43,10.27,10.59,28.93
2021-09-20 14:56:00+00:00,9.03,15.16,9.33,11.15,10.55,30.27
2021-09-20 14:58:00+00:00,8.63,15.15,9.89,11.16,10.38,28.97
2021-09-20 15:00:00+00:00,9.21,14.87,9.89,9.95,10.5,29.77
2021-09-20 15:02:00+00:00,7.76,16.38,10.0,10.3,11.47,29.07
2021-09-20 15:04:00+00:00,8.66,14.7,9.8925,9.82,11.45,28.62
2021-09-20 15:06:00+00:00,8.7,14.58,9.785,10.93,12.48,28.57
2021-09-20 15:08:00+00:00,7.64,15.88,9.87,10.24,11.2,27.69
2021-09-20 15:10:00+00:00,8.62,17.05,10.8,11.05,11.53,30.67
2021-09-20 15:12:00+00:00,9.07,15.78,9.46,9.14,11.81,28.95
2021-09-20 15:14:00+00:00,8.62,16.15,9.74,9.61,10.04,28.56
2021-09-20 15:16:00+00:00,7.58,17.42,10.57,9.45,10.16,28.46
2021-09-20 15:18:00+00:00,8.98,16.1,9.37,10.52,10.63,27.95
2021-09-20 15:20:00+00:00,7.88,15.32,9.817499999999999,9.33,9.7,27.96
2021-09-20 15:22:00+00:00,8.63,14.62,10.265,10.23,9.82,28.0
2021-09-20 15:24:00+00:00,9.42,15.39,9.41,10.81,8.93,27.21
2021-09-20 15:26:00+00:00,7.97,16.62,10.74,9.54,10.09,27.83
2021-09-20 15:28:00+00:00,8.4,16.34,10.49,9.48,9.91,26.35
2021-09-20 15:30:00+00:00,7.41,13.98,10.7,10.02,9.25,26.7
2021-09-20 15:32:00+00:00,8.21,14.64,10.25,10.44,9.84,27.34
2021-09-20 15:34:00+00:00,8.39,15.17,9.71,9.97,8.84,27.38
2021-09-20 15:36:00+00:00,8.62,15.08,10.175,9.63,8.91,26.82
2021-09-20 15:38:00+00:00,7.38,15.48,10.64,9.45,9.64,26.31
2021-09-20 15:40:00+00:00,8.07,13.38,9.96,10.46,8.62,24.79
2021-09-20 15:42:00+00:00,9.19,14.26,10.28,10.42,9.32,25.81
2021-09-20 15:44:00+00:00,8.81,13.61,9.75,10.27,8.8,28.18
2021-09-20 15:46:00+00:00,7.73,12.81,9.74,10.22,8.83,26.94
2021-09-20 15:48:00+00:00,7.93,12.75,10.42,10.16,9.02,25.02
2021-09-20 15:50:00+00:00,8.16,14.09,10.27,9.88,8.88,24.53
2021-09-20 15:52:00+00:00,8.48,12.49,10.335,9.34,9.48,24.72
2021-09-20 15:54:00+00:00,8.81,11.45,10.4,11.24,9.21,25.88
2021-09-20 15:56:00+00:00,8.12,12.97,10.1,10.27,11.37,25.43
2021-09-20 15:58:00+00:00,8.17,11.81,9.61,10.02,11.73,24.4
2021-09-20 16:00:00+00:00,8.46,11.64,9.96,10.37,9.98,25.79
2021-09-20 16:02:00+00:00,8.96,11.28,10.04,9.44,9.46,25.05
2021-09-20 16:04:00+00:00,8.31,11.02,10.04,10.07,14.27,24.95
2021-09-20 16:06:00+00:00,8.12,11.45,9.74,9.97,15.41,25.16
2021-09-20 16:08:00+00:00,8.93,11.29,9.809999999999999,9.58,12.84,25.18
2021-09-20 16:10:00+00:00,8.07,10.38,9.879999999999999,9.29,12.35,24.85
2021-09-20 16:12:00+00:00,9.37,11.15,8.31,9.67,11.86,23.83
2021-09-20 16:14:00+00:00,8.12,10.0,10.02,9.82,10.14,23.49
2021-09-20 16:16:00+00:00,8.95,11.63,10.04,10.19,10.68,26.32
2021-09-20 16:18:00+00:00,8.4,10.05,8.96,9.97,12.04,24.63
2021-09-20 16:20:00+00:00,7.6,9.52,8.42,10.17,9.22,25.53
2021-09-20 16:22:00+00:00,8.39,11.0,9.04,9.29,9.62,25.57
2021-09-20 16:24:00+00:00,7.98,10.76,8.84,9.39,9.78,26.43
2021-09-20 16:26:00+00:00,8.51,9.7,8.64,9.84,9.8,24.07
2021-09-20 16:28:00+00:00,8.3,11.38,8.78,9.25,9.05,24.97
2021-09-20 16:30:00+00:00,7.31,11.49,8.44,9.9,9.09,26.74
2021-09-20 16:32:00+00:00,8.28,10.02,8.69,8.71,8.95,25.76
2021-09-20 16:34:00+00:00,7.98,12.19,9.11,9.45,10.05,24.72
2021-09-20 16:36:00+00:00,7.51,11.05,9.13,9.32,8.98,24.63
2021-09-20 16:38:00+00:00,7.64,10.07,9.02,9.66,8.37,24.2
2021-09-20 16:40:00+00:00,8.34,9.71,8.77,9.82,8.14,22.42
2021-09-20 16:42:00+00:00,7.44,11.07,8.52,8.73,8.31,21.91
2021-09-20 16:44:00+00:00,8.07,10.27,8.96,9.55,8.1,21.2
2021-09-20 16:46:00+00:00,8.6,10.81,8.15,8.11,8.53,23.28
2021-09-20 16:48:00+00:00,8.39,9.3,7.81,9.03,7.82,22.25
2021-09-20 16:50:00+00:00,7.98,8.79,7.69,9.18,7.69,22.76
2021-09-20 16:52:00+00:00,8.19,10.59,7.85,9.11,8.27,21.37
2021-09-20 16:54:00+00:00,8.53,9.31,8.13,9.09,8.84,19.43
2021-09-20 16:56:00+00:00,6.97,8.96,8.392500000000002,8.98,7.55,20.43
2021-09-20 16:58:00+00:00,7.48,8.77,8.655000000000001,9.47,7.88,20.36
2021-09-20 17:00:00+00:00,7.09,9.53,9.98,8.7,8.54,17.69
2021-09-20 17:02:00+00:00,7.97,9.32,8.55,9.75,8.34,16.47
2021-09-20 17:04:00+00:00,8.55,8.39,9.25,9.64,8.18,15.98
2021-09-20 17:06:00+00:00,7.53,10.05,9.2,9.64,7.59,15.75
2021-09-20 17:08:00+00:00,8.78,9.12,9.11,8.96,7.69,15.8
2021-09-20 17:10:00+00:00,7.53,8.57,9.17,9.51,7.53,16.8
2021-09-20 17:12:00+00:00,7.81,8.68,9.094999999999999,10.82,8.33,15.0
2021-09-20 17:14:00+00:00,7.41,8.95,9.02,9.05,7.98,16.03
2021-09-20 17:16:00+00:00,8.64,8.19,9.75,8.75,8.19,14.76
2021-09-20 17:18:00+00:00,8.53,8.88,8.38,9.17,7.66,15.18
2021-09-20 17:20:00+00:00,8.7,9.34,9.38,8.64,7.4,14.8
2021-09-20 17:22:00+00:00,7.57,8.96,8.85,9.04,7.66,15.81
2021-09-20 17:24:00+00:00,7.68,8.53,9.67,9.42,7.1,14.14
2021-09-20 17:26:00+00:00,7.47,9.58,9.3,10.17,7.0,14.82
2021-09-20 17:28:00+00:00,7.63,9.25,8.8125,9.21,6.96,13.34
2021-09-20 17:30:00+00:00,7.72,9.09,8.325,10.44,6.69,14.05
2021-09-20 17:32:00+00:00,7.66,8.05,7.89,9.12,7.17,13.05
2021-09-20 17:34:00+00:00,6.34,8.43,7.93,10.0,6.95,14.19
2021-09-20 17:36:00+00:00,7.77,7.81,8.92,7.57,6.48,15.55
2021-09-20 17:38:00+00:00,7.14,9.66,8.92,9.2,5.45,14.56
2021-09-20 17:40:00+00:00,7.89,8.46,8.76,9.98,7.19,13.76
2021-09-20 17:42:00+00:00,7.57,8.25,8.35,8.47,6.84,14.07
2021-09-20 17:44:00+00:00,7.43,8.51,8.212499999999999,8.97,6.26,12.96
2021-09-20 17:46:00+00:00,6.95,8.55,8.075,8.23,6.69,12.86
2021-09-20 17:48:00+00:00,7.8,8.22,7.98,9.96,6.93,13.48
2021-09-20 17:50:00+00:00,8.34,9.51,8.36,9.25,8.53,13.95
2021-09-20 17:52:00+00:00,7.42,7.77,8.73,8.61,8.36,13.32
2021-09-20 17:54:00+00:00,7.49,8.1,8.04,8.8,8.26,12.83
2021-09-20 17:56:00+00:00,7.84,8.59,8.49,9.39,6.27,12.88
2021-09-20 17:58:00+00:00,7.43,7.48,8.24,8.53,7.54,13.27
2021-09-20 18:00:00+00:00,7.22,8.34,8.8125,8.8,7.85,11.91
2021-09-20 18:02:00+00:00,7.68,7.79,9.385,8.95,7.28,13.97
2021-09-20 18:04:00+00:00,7.08,8.61,8.44,8.44,6.95,12.91
2021-09-20 18:06:00+00:00,7.09,9.05,9.55,9.29,6.78,12.69
2021-09-20 18:08:00+00:00,7.57,9.62,9.8,9.24,6.59,12.6
2021-09-20 18:10:00+00:00,7.05,8.46,9.73,9.64,6.3,12.53
2021-09-20 18:12:00+00:00,7.81,9.45,9.82,9.58,5.85,13.95
2021-09-20 18:14:00+00:00,6.64,9.78,9.36,9.6,5.83,13.3
2021-09-20 18:16:00+00:00,7.07,8.95,9.3025,8.89,5.47,13.45
2021-09-20 18:18:00+00:00,7.74,10.07,9.245000000000001,8.86,5.62,13.33
2021-09-20 18:20:00+00:00,7.55,9.24,8.4,8.79,6.95,12.05
2021-09-20 18:22:00+00:00,7.02,9.47,8.82,8.66,6.81,11.53
2021-09-20 18:24:00+00:00,6.56,8.56,8.51,8.84,8.0,11.77
2021-09-20 18:26:00+00:00,7.07,9.62,8.48,9.11,7.07,12.53
2021-09-20 18:28:00+00:00,7.24,10.25,7.69,8.59,6.34,12.5
2021-09-20 18:30:00+00:00,6.74,9.63,7.51,9.16,6.12,11.26
2021-09-20 18:32:00+00:00,7.6,10.19,8.067499999999999,8.23,5.86,11.98
2021-09-20 18:34:00+00:00,7.19,9.28,8.625,9.79,6.02,13.0
2021-09-20 18:36:00+00:00,6.89,8.82,8.11,9.26,6.54,11.25
2021-09-20 18:38:00+00:00,7.65,10.56,8.83,8.41,5.79,10.89
2021-09-20 18:40:00+00:00,7.49,9.83,8.37,8.85,6.58,12.13
2021-09-20 18:42:00+00:00,8.3,11.05,8.62,7.69,6.25,11.41
2021-09-20 18:44:00+00:00,8.3,8.92,8.5,8.81,6.17,11.82
2021-09-20 18:46:00+00:00,7.51,10.75,8.57,8.76,6.32,11.54
2021-09-20 18:48:00+00:00,7.56,9.55,8.18,8.91,6.27,9.91
2021-09-20 18:50:00+00:00,7.28,7.79,7.79,9.02,6.17,10.75
2021-09-20 18:52:00+00:00,7.12,8.98,8.26,8.8,6.07,11.38
2021-09-20 18:54:00+00:00,8.19,9.36,8.78,7.52,5.81,12.04
2021-09-20 18:56:00+00:00,7.51,9.39,8.53,8.12,6.55,11.81
2021-09-20 18:58:00+00:00,7.96,9.44,9.76,8.12,6.41,12.26
2021-09-20 19:00:00+00:00,7.7,9.92,8.84,8.33,6.19,13.12
2021-09-20 19:02:00+00:00,6.96,10.39,8.77,8.47,5.83,11.75
2021-09-20 19:04:00+00:00,7.64,9.54,8.7275,7.9,6.12,11.62
2021-09-20 19:06:00+00:00,7.37,10.48,8.685,10.14,5.54,10.34
2021-09-20 19:08:00+00:00,8.17,9.76,9.64,9.61,6.13,10.66
2021-09-20 19:10:00+00:00,7.65,9.6,10.58,8.47,6.47,10.96
2021-09-20 19:12:00+00:00,6.95,9.59,9.88,8.76,6.51,11.2
2021-09-20 19:14:00+00:00,7.86,10.77,9.29,9.4,5.31,12.24
2021-09-20 19:16:00+00:00,6.91,10.0,8.85,8.05,6.14,12.58
2021-09-20 19:18:00+00:00,6.81,9.31,8.92,7.63,5.75,10.32
2021-09-20 19:20:00+00:00,7.39,10.11,9.1375,9.05,5.67,9.35
2021-09-20 19:22:00+00:00,7.84,10.23,9.355,8.39,5.71,9.79
2021-09-20 19:24:00+00:00,7.48,9.71,8.73,8.91,5.86,11.71
2021-09-20 19:26:00+00:00,7.07,9.71,8.37,8.55,5.67,12.56
2021-09-20 19:28:00+00:00,7.49,9.32,9.77,8.48,5.37,13.37
2021-09-20 19:30:00+00:00,6.58,10.04,9.79,8.67,5.47,13.09
2021-09-20 19:32:00+00:00,6.9,10.66,10.04,10.0,5.44,11.6
2021-09-20 19:34:00+00:00,6.55,10.32,10.22,10.7,5.53,12.29
2021-09-20 19:36:00+00:00,6.31,10.22,11.525,8.55,5.66,12.38
2021-09-20 19:38:00+00:00,8.09,9.84,12.83,8.45,5.32,12.67
2021-09-20 19:40:00+00:00,7.16,10.43,16.49,8.64,6.62,11.98
2021-09-20 19:42:00+00:00,6.72,9.47,16.07,9.05,5.72,12.86
2021-09-20 19:44:00+00:00,6.62,10.14,16.04,8.82,6.45,13.85
2021-09-20 19:46:00+00:00,7.0,10.05,17.74,8.91,5.41,11.86
2021-09-20 19:48:00+00:00,7.86,10.5,18.25,7.86,5.93,12.12
2021-09-20 19:50:00+00:00,7.31,8.95,17.55,8.49,5.93,11.62
2021-09-20 19:52:00+00:00,7.27,8.95,16.6675,9.14,6.16,11.25
2021-09-20 19:54:00+00:00,7.0,9.45,15.785,9.26,5.97,12.02
2021-09-20 19:56:00+00:00,6.64,9.47,15.27,8.36,6.32,12.37
2021-09-20 19:58:00+00:00,6.64,8.93,15.71,8.75,6.12,11.68
2021-09-20 20:00:00+00:00,6.45,8.7,15.87,8.37,6.19,13.74
2021-09-20 20:02:00+00:00,7.24,9.33,15.63,7.71,6.16,11.71
2021-09-20 20:04:00+00:00,6.49,9.12,16.3,9.02,5.69,11.78
2021-09-20 20:06:00+00:00,7.25,8.64,16.31,9.0,6.17,11.14
2021-09-20 20:08:00+00:00,6.96,9.78,16.7325,8.15,6.21,11.3
2021-09-20 20:10:00+00:00,7.9,9.59,17.155,8.42,5.3,11.21
2021-09-20 20:12:00+00:00,7.71,11.0,17.4,8.75,6.26,11.64
2021-09-20 20:14:00+00:00,7.39,10.42,17.88,8.91,5.69,11.86
2021-09-20 20:16:00+00:00,6.38,10.29,15.93,8.74,6.07,12.98
2021-09-20 20:18:00+00:00,6.61,10.09,17.94,8.95,6.24,13.26
2021-09-20 20:20:00+00:00,7.26,11.17,19.41,8.62,6.8,14.08
2021-09-20 20:22:00+00:00,6.62,9.85,17.2,8.19,5.73,15.25
2021-09-20 20:24:00+00:00,6.64,9.7,17.854999999999997,8.02,6.21,16.09
2021-09-20 20:26:00+00:00,6.73,9.63,18.509999999999998,8.45,5.78,15.58
2021-09-20 20:28:00+00:00,6.76,8.32,18.63,8.29,6.09,14.95
2021-09-20 20:30:00+00:00,6.93,8.9,15.85,7.98,5.98,15.79
2021-09-20 20:32:00+00:00,6.96,9.68,15.38,8.11,6.26,15.57
2021-09-20 20:34:00+00:00,7.19,9.73,16.02,7.58,6.07,15.68
2021-09-20 20:36:00+00:00,7.22,9.29,17.69,8.23,6.03,16.47
2021-09-20 20:38:00+00:00,7.46,10.6,18.78,8.83,6.62,16.52
2021-09-20 20:40:00+00:00,8.22,9.91,18.7,9.33,5.93,17.72
2021-09-20 20:42:00+00:00,6.87,8.95,18.619999999999997,8.55,6.58,16.82
2021-09-20 20:44:00+00:00,6.76,9.18,18.11,7.49,6.9,18.62
2021-09-20 20:46:00+00:00,6.33,9.64,19.9,7.6,8.37,17.8
2021-09-20 20:48:00+00:00,6.48,10.35,18.32,7.71,12.23,16.66
2021-09-20 20:50:00+00:00,7.61,9.59,17.0,7.93,19.12,17.24
2021-09-20 20:52:00+00:00,6.33,8.73,18.1,8.78,11.92,18.63
2021-09-20 20:54:00+00:00,7.37,9.74,17.35,8.07,16.03,17.31
2021-09-20 20:56:00+00:00,6.22,9.51,16.9325,8.17,35.54,19.63
2021-09-20 20:58:00+00:00,7.77,9.21,16.515,8.2,35.84,18.14
2021-09-20 21:00:00+00:00,6.7,9.59,13.94,7.71,8.34,17.83
2021-09-20 21:02:00+00:00,6.23,9.33,16.96,7.37,6.86,19.78
2021-09-20 21:04:00+00:00,6.02,8.52,16.27,8.46,6.44,17.98
2021-09-20 21:06:00+00:00,7.18,10.54,15.85,7.4,7.34,19.36
2021-09-20 21:08:00+00:00,6.98,9.02,14.41,7.68,6.31,18.69
2021-09-20 21:10:00+00:00,7.19,9.73,14.0,8.1,6.4,18.91
2021-09-20 21:12:00+00:00,7.47,8.98,14.21,8.58,5.95,20.34
2021-09-20 21:14:00+00:00,6.78,8.79,14.42,8.35,5.62,20.02
2021-09-20 21:16:00+00:00,7.19,8.34,14.09,6.83,5.36,20.28
2021-09-20 21:18:00+00:00,7.2,10.22,13.88,7.82,5.58,22.21
2021-09-20 21:20:00+00:00,9.39,10.24,13.77,7.71,5.52,20.11
2021-09-20 21:22:00+00:00,6.61,9.63,15.53,7.77,5.62,21.58
2021-09-20 21:24:00+00:00,7.52,9.34,13.56,8.03,5.72,19.61
2021-09-20 21:26:00+00:00,7.51,9.13,13.83,7.51,6.18,21.5
2021-09-20 21:28:00+00:00,7.31,9.82,14.4825,7.39,6.18,18.79
2021-09-20 21:30:00+00:00,6.84,10.33,15.135,7.67,5.83,20.57
2021-09-20 21:32:00+00:00,6.49,9.86,15.33,7.22,6.28,20.98
2021-09-20 21:34:00+00:00,7.14,8.88,14.2,7.0,5.54,18.55
2021-09-20 21:36:00+00:00,7.34,10.14,13.47,6.85,5.62,20.14
2021-09-20 21:38:00+00:00,6.52,9.27,12.65,6.65,5.61,19.0
2021-09-20 21:40:00+00:00,6.42,9.02,13.44,7.41,5.93,18.0
2021-09-20 21:42:00+00:00,7.19,9.05,16.22,6.88,5.59,17.71
2021-09-20 21:44:00+00:00,7.35,9.56,16.86,7.24,5.87,18.11
2021-09-20 21:46:00+00:00,7.47,9.71,17.5,7.25,5.71,18.71
2021-09-20 21:48:00+00:00,6.51,9.97,16.77,7.14,6.33,18.08
2021-09-20 21:50:00+00:00,6.76,9.61,13.91,7.3,5.95,16.73
2021-09-20 21:52:00+00:00,6.74,9.0,14.36,7.46,5.89,17.31
2021-09-20 21:54:00+00:00,6.12,9.22,14.44,7.33,5.34,17.14
2021-09-20 21:56:00+00:00,6.62,9.44,14.02,7.57,6.08,17.59
2021-09-20 21:58:00+00:00,6.95,9.61,13.28,7.3,6.125,18.27
2021-09-20 22:00:00+00:00,6.51,8.82,13.54,6.5,6.17,16.6
2021-09-20 22:02:00+00:00,6.37,8.47,13.8,6.84,6.215,17.27
2021-09-20 22:04:00+00:00,6.45,8.93,12.98,7.23,6.26,18.05
2021-09-20 22:06:00+00:00,6.34,9.97,13.67,8.18,6.305,17.79
2021-09-20 22:08:00+00:00,6.62,7.89,12.26,7.08,6.35,17.82
2021-09-20 22:10:00+00:00,6.92,9.25,11.81,7.23,5.36,16.49
2021-09-20 22:12:00+00:00,6.18,8.97,12.68,7.05,6.29,15.86
2021-09-20 22:14:00+00:00,7.11,8.72,11.48,8.11,4.9,16.96
2021-09-20 22:16:00+00:00,6.46,10.49,11.7675,8.82,5.46,17.2
2021-09-20 22:18:00+00:00,7.02,8.38,12.055,8.0,5.8,17.36
2021-09-20 22:20:00+00:00,5.95,9.22,11.87,7.32,5.25,17.76
2021-09-20 22:22:00+00:00,6.48,8.65,10.78,7.49,5.29,18.74
2021-09-20 22:24:00+00:00,6.79,9.88,10.49,6.91,5.67,14.69
2021-09-20 22:26:00+00:00,6.41,9.09,12.06,6.16,5.69,16.07
2021-09-20 22:28:00+00:00,7.07,9.19,10.89,6.93,5.12,16.23
2021-09-20 22:30:00+00:00,6.73,8.46,10.13,7.36,5.32,15.93
2021-09-20 22:32:00+00:00,6.34,9.61,10.2375,6.93,5.67,15.44
2021-09-20 22:34:00+00:00,6.12,8.79,10.344999999999999,7.71,5.56,16.44
2021-09-20 22:36:00+00:00,5.32,9.16,10.94,7.12,5.64,15.88
2021-09-20 22:38:00+00:00,6.34,8.34,11.31,7.48,5.58,18.43
2021-09-20 22:40:00+00:00,5.93,8.31,10.43,7.46,5.75,18.56
2021-09-20 22:42:00+00:00,5.56,9.59,10.65,7.02,4.8,16.74
2021-09-20 22:44:00+00:00,7.1,9.07,11.06,7.12,5.2,19.83
2021-09-20 22:46:00+00:00,5.95,10.21,10.43,7.33,4.91,18.14
2021-09-20 22:48:00+00:00,6.96,9.75,9.77,7.83,5.56,18.7
2021-09-20 22:50:00+00:00,6.91,9.15,9.11,7.39,5.45,18.36
2021-09-20 22:52:00+00:00,5.6,8.62,9.58,7.44,5.59,17.19
2021-09-20 22:54:00+00:00,5.9,8.95,9.36,7.6,5.14,15.87
2021-09-20 22:56:00+00:00,5.95,9.73,10.04,6.72,5.0,16.1
2021-09-20 22:58:00+00:00,5.78,8.98,9.91,6.77,5.14,17.27
2021-09-20 23:00:00+00:00,6.54,8.59,11.08,7.19,4.9,18.53
2021-09-20 23:02:00+00:00,5.54,8.33,11.17,6.78,5.35,18.76
2021-09-20 23:04:00+00:00,6.29,9.54,10.585,6.1,5.55,18.43
2021-09-20 23:06:00+00:00,6.93,9.1,10.0,6.91,5.07,19.98
2021-09-20 23:08:00+00:00,6.0,9.48,9.45,6.93,5.09,20.21
2021-09-20 23:10:00+00:00,6.2,9.07,9.33,6.43,4.93,19.36
2021-09-20 23:12:00+00:00,5.98,8.51,9.13,6.48,5.31,20.52
2021-09-20 23:14:00+00:00,6.09,8.41,8.76,6.6,4.84,20.02
2021-09-20 23:16:00+00:00,5.93,9.14,8.47,6.73,5.09,20.61
2021-09-20 23:18:00+00:00,6.16,8.98,8.43,7.05,4.97,22.25
2021-09-20 23:20:00+00:00,6.0,8.05,8.68,7.46,5.69,19.96
2021-09-20 23:22:00+00:00,6.14,8.5,8.93,7.47,4.98,22.47
2021-09-20 23:24:00+00:00,6.2,8.93,8.72,6.76,4.91,20.1
2021-09-20 23:26:00+00:00,6.86,9.25,7.98,7.9,5.05,20.7
2021-09-20 23:28:00+00:00,6.09,9.19,8.3,6.79,4.95,21.04
2021-09-20 23:30:00+00:00,6.49,8.29,8.35,7.0,5.39,20.97
2021-09-20 23:32:00+00:00,6.72,9.38,8.4,7.2,5.11,19.49
2021-09-20 23:34:00+00:00,6.43,7.93,8.4,7.47,5.12,20.28
2021-09-20 23:36:00+00:00,6.64,8.07,8.557500000000001,6.75,5.19,20.15
2021-09-20 23:38:00+00:00,6.88,9.04,8.715,6.25,5.37,22.79
2021-09-20 23:40:00+00:00,6.41,9.31,8.0,6.33,4.98,22.12
2021-09-20 23:42:00+00:00,6.03,8.87,7.3,7.58,4.35,22.19
2021-09-20 23:44:00+00:00,6.37,9.85,7.81,5.89,4.9,21.09
2021-09-20 23:46:00+00:00,7.25,10.15,8.56,6.65,4.24,21.32
2021-09-20 23:48:00+00:00,7.02,9.71,8.0,6.61,4.07,17.88
2021-09-20 23:50:00+00:00,6.34,9.91,8.0,7.14,4.04,18.81
2021-09-20 23:52:00+00:00,6.91,9.18,7.9350000000000005,7.36,4.05,18.14
2021-09-20 23:54:00+00:00,6.62,8.93,7.87,6.23,4.15,20.04
2021-09-20 23:56:00+00:00,6.31,8.61,7.02,7.33,4.62,18.4
2021-09-20 23:58:00+00:00,6.98,9.85,7.91,7.0,5.32,19.85
2021-09-21 00:00:00+00:00,6.5,9.7,7.75,6.62,3.96,19.21
2021-09-21 00:02:00+00:00,6.15,9.03,7.31,6.91,4.38,18.08
2021-09-21 00:04:00+00:00,6.55,8.69,7.7,6.45,4.29,16.72
2021-09-21 00:06:00+00:00,6.57,9.76,7.07,7.03,4.83,19.11
2021-09-21 00:08:00+00:00,7.25,9.29,7.085,6.81,4.89,18.53
2021-09-21 00:10:00+00:00,7.14,8.74,7.1,6.54,4.34,18.4
2021-09-21 00:12:00+00:00,6.5,8.59,6.53,7.24,4.1,16.37
2021-09-21 00:14:00+00:00,5.71,10.56,6.82,7.12,4.11,17.93
2021-09-21 00:16:00+00:00,7.49,9.83,7.21,6.45,4.6,18.77
2021-09-21 00:18:00+00:00,7.34,10.29,6.25,7.16,4.39,19.97
2021-09-21 00:20:00+00:00,6.21,8.02,7.15,6.69,4.53,18.41
2021-09-21 00:22:00+00:00,6.66,9.32,6.94,6.7,5.38,18.76
2021-09-21 00:24:00+00:00,5.64,8.91,6.3725000000000005,6.45,5.1,18.36
2021-09-21 00:26:00+00:00,5.91,10.16,5.805,6.84,4.9,18.31
2021-09-21 00:28:00+00:00,6.75,10.62,6.38,6.57,4.66,18.07
2021-09-21 00:30:00+00:00,6.76,9.78,6.67,6.74,4.82,18.74
2021-09-21 00:32:00+00:00,6.81,11.21,7.16,6.8,4.83,17.55
2021-09-21 00:34:00+00:00,6.84,11.51,7.28,6.4,4.24,20.86
2021-09-21 00:36:00+00:00,6.3,9.76,5.98,7.12,4.88,20.48
2021-09-21 00:38:00+00:00,7.81,10.34,7.68,7.24,5.09,22.34
2021-09-21 00:40:00+00:00,7.44,10.26,7.295,7.11,4.64,21.91
2021-09-21 00:42:00+00:00,6.63,10.33,6.91,6.34,4.14,21.52
2021-09-21 00:44:00+00:00,7.0,9.4,7.48,7.31,5.12,23.21
2021-09-21 00:46:00+00:00,7.15,10.21,6.64,6.91,4.47,21.66
2021-09-21 00:48:00+00:00,6.62,9.47,7.82,7.18,4.59,22.25
2021-09-21 00:50:00+00:00,6.85,9.84,7.58,7.22,4.39,24.64
2021-09-21 00:52:00+00:00,6.65,9.42,7.4,7.81,4.53,23.96
2021-09-21 00:54:00+00:00,7.9,9.45,6.86,7.44,4.45,23.56
2021-09-21 00:56:00+00:00,7.75,9.8,6.9399999999999995,8.79,4.12,23.82
2021-09-21 00:58:00+00:00,7.71,10.12,7.02,7.64,5.14,24.0
2021-09-21 01:00:00+00:00,6.66,9.66,7.64,7.54,4.38,25.91
2021-09-21 01:02:00+00:00,6.89,9.52,7.64,6.29,4.59,23.36
2021-09-21 01:04:00+00:00,7.02,8.62,7.2,7.66,4.84,23.05
2021-09-21 01:06:00+00:00,7.69,9.51,8.06,8.22,4.83,24.38
2021-09-21 01:08:00+00:00,8.4,9.72,7.94,6.88,5.9,25.39
2021-09-21 01:10:00+00:00,8.0,9.02,8.23,7.53,6.9,26.66
2021-09-21 01:12:00+00:00,7.51,10.25,8.07,8.75,5.77,25.42
2021-09-21 01:14:00+00:00,7.59,10.21,7.91,8.45,6.14,26.44
2021-09-21 01:16:00+00:00,8.03,9.93,8.75,7.49,5.9,25.59
2021-09-21 01:18:00+00:00,8.27,10.45,8.69,8.88,4.97,26.18
2021-09-21 01:20:00+00:00,8.02,9.45,7.87,7.14,5.25,27.82
2021-09-21 01:22:00+00:00,8.35,9.58,8.04,8.78,5.93,26.19
2021-09-21 01:24:00+00:00,8.1,10.78,7.94,8.07,5.7,28.25
2021-09-21 01:26:00+00:00,8.47,11.1,8.13,7.77,5.54,28.89
2021-09-21 01:28:00+00:00,9.49,10.29,8.4525,7.61,6.11,26.84
2021-09-21 01:30:00+00:00,8.97,10.47,8.775,7.26,6.85,25.76
2021-09-21 01:32:00+00:00,8.64,11.0,8.94,8.19,5.52,25.64
2021-09-21 01:34:00+00:00,9.39,9.93,8.24,8.71,6.04,28.07
2021-09-21 01:36:00+00:00,7.38,9.86,7.98,8.44,5.09,27.6
2021-09-21 01:38:00+00:00,8.61,9.72,8.78,7.95,5.24,29.7
2021-09-21 01:40:00+00:00,9.03,10.02,9.24,8.26,5.23,27.95
2021-09-21 01:42:00+00:00,7.84,10.4,9.13,7.73,5.68,28.14
2021-09-21 01:44:00+00:00,9.04,10.62,9.232500000000002,8.25,5.6,27.87
2021-09-21 01:46:00+00:00,8.98,10.07,9.335,9.3,6.17,28.61
